Ancestor?,Scan date,Nr,Name,Temp Evo,Gender,Nickname,Level,possibleLevels,CP,HP,Dust cost,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Fast move (ID),Special move,Special move (ID),Special move 2,Special move 2 (ID),DPS,LL Rank (min),LL Rank (max),GL Evo,GL Rank (min),GL Rank (max),UL Evo,UL Rank (min),UL Rank (max),Box,Custom1,Custom2,Saved,Egg,Lucky?,Favorite,BuddyBoosted,Form,ShadowForm,MultiForm?,Dynamax,Height (cm),Weight (g),Height Tag,Catch Date,Catch Level
0,5/6/26 23:57:10,722,나몰빼미,-,?,나몰빼96,15.0,15.0,451,94,1900,95.6,95.6,95.6,15.0,15.0,13.0,1, - , - , - , - , - , - ,0.0,2301,2301,모크나이퍼,964,964,모크나이퍼,2273,2273,Default,,,0,0,?,?,0,2405,1,0,?,?,?,0,?,?
0,5/6/26 23:57:06,686,오케이징,-,?,오케이78,20.0,20.0,494,93,2500,77.8,77.8,77.8,10.0,10.0,15.0,1, - , - , - , - , - , - ,0.0,1917,1917,칼라마네로,1423,1423,칼라마네로,256,256,Default,,,0,0,?,?,0,2373,7,0,?,?,?,0,?,?
0,5/6/26 23:57:04,451,스콜피,-,?,스콜피62,8.0,8.0,197,49,800,62.2,62.2,62.2,2.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,25,25,드래피온,112,112,드래피온,127,127,Default,,,0,0,?,?,0,1579,7,0,?,?,?,0,?,?
0,5/6/26 23:57:03,16,구구,-,?,구구62,7.0,7.0,118,45,800,62.2,62.2,62.2,10.0,8.0,10.0,1, - , - , - , - , - , - ,0.0,2698,2698,피죤투,2292,2292,피죤투,1031,1031,Default,,,0,0,?,?,0,2006,7,0,?,?,?,0,?,?
0,5/6/26 23:57:01,535,동챙이,-,?,동챙이93,3.0,3.0,61,32,400,93.3,93.3,93.3,15.0,15.0,12.0,1, - , - , - , - , - , - ,0.0,1769,1769,두까비,242,242,두빅굴,2261,2261,Default,,,0,0,?,?,0,2255,1,0,?,?,?,0,?,?
0,5/6/26 23:56:59,920,엑스레그,-,?,엑스레78,2.0,2.0,97,31,200,77.8,77.8,77.8,5.0,15.0,15.0,1, - , - , - , - , - , - ,0.0,53,53,엑스레그,284,284,엑스레그,1,1,Default,,,0,0,?,?,0,2696,1,0,?,?,?,0,?,?
0,5/6/26 23:56:58,42,골뱃,-,?,골뱃69,7.0,7.0,360,67,800,68.9,68.9,68.9,5.0,14.0,12.0,1, - , - , - , - , - , - ,0.0,38,38,크로뱃,102,102,크로뱃,417,417,Default,,,0,0,?,?,0,615,7,0,?,?,?,0,?,?
0,5/6/26 23:56:54,420,체리버,-,?,체리버76,8.0,8.0,200,52,800,75.6,75.6,75.6,10.0,12.0,12.0,1, - , - , - , - , - , - ,0.0,1576,1576,체리꼬 네거폼,1924,1924, - , - , - ,Default,,,0,0,?,?,0,2177,1,0,?,?,?,0,?,?
0,5/6/26 23:56:53,273,도토링,-,?,도토링58,20.0,20.0,294,77,2500,57.8,57.8,57.8,7.0,9.0,10.0,1, - , - , - , - , - , - ,0.0,1301,1301,다탱구,917,917,다탱구,1271,1271,Default,,,0,0,?,?,0,972,7,0,?,?,?,0,?,?
0,5/6/26 23:56:51,333,파비코,-,?,파비코91,18.0,18.0,417,79,2200,91.1,91.1,91.1,15.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,2514,2514,파비코리,3494,3494, - , - , - ,Default,,,0,0,?,?,0,2128,7,0,?,?,?,0,?,?
0,5/6/26 23:56:50,338,솔록,-,?,솔록96,2.0,2.0,102,36,200,95.6,95.6,95.6,15.0,13.0,15.0,1, - , - , - , - , - , - ,0.0,1941,1941,솔록,2220,2220,솔록,412,412,Default,,,0,0,?,?,0,2133,1,0,?,?,?,0,?,?
0,5/6/26 23:56:48,540,두르보,-,?,두르보98,16.0,16.0,445,76,1900,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,1370,1370,두르쿤,39,39,모아머,1556,1556,Default,,,0,0,?,?,0,2260,1,0,?,?,?,0,?,?
0,5/6/26 23:56:47,311,플러시,-,?,플러시69,24.0,24.0,1131,111,3500,68.9,68.9,68.9,3.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,플러시,127,127, - , - , - ,Default,,,0,0,?,?,0,2115,1,0,?,?,?,0,?,?
0,5/6/26 23:56:45,777,토게데마루,-,?,토게데91,3.0,3.0,158,38,400,91.1,91.1,91.1,12.0,15.0,14.0,1, - , - , - , - , - , - ,0.0,2557,2557,토게데마루,972,972,토게데마루,26,26,Default,,,0,0,?,?,0,2455,1,0,?,?,?,0,?,?
0,5/6/26 23:56:43,330,플라이곤,-,?,!플라이100,28.5,28.5,2167,146,4500,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,플라이곤,2082,2082,Default,,,0,0,?,?,0,990,7,0,?,?,?,0,?,?
0,5/6/26 23:56:42,355,해골몽,-,?,해골몽80,5.0,5.0,87,28,600,80.0,80.0,80.0,9.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,1860,1860,미라몽,969,969,야느와르몽,547,547,Default,,,0,0,?,?,0,1005,7,0,?,?,?,0,?,?
0,5/6/26 23:56:40,226,만타인,-,?,만타인96,24.0,24.0,1432,115,3500,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,만타인,1689,1689,만타인,10,10,Default,,,0,0,?,?,0,2073,1,0,?,?,?,0,?,?
0,5/6/26 23:56:38,870,대여르,-,?,대여르78,20.0,20.0,1304,103,2500,77.8,77.8,77.8,13.0,11.0,11.0,1, - , - , - , - , - , - ,0.0, - , - ,대여르,1076,1076,대여르,1099,1099,Default,,,0,0,?,?,0,2536,1,0,?,?,?,0,?,?
0,5/6/26 23:56:37,123,스라크,-,?,TR스라크76,30.0,30.0,2214,136,5000,75.6,75.6,75.6,5.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,스라크,109,109,Default,,,0,0,?,?,0,666,7,0,?,?,?,0,?,?
0,5/6/26 23:56:35,446,먹고자,-,?,먹고자87,20.0,20.0,1043,179,2500,86.7,86.7,86.7,10.0,15.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,먹고자,1743,1743,잠만보,2064,2064,Default,,,0,0,?,?,0,2192,1,0,?,?,?,0,?,?
0,5/6/26 23:56:34,303,입치트,-,?,입치트76,8.0,8.0,355,55,800,75.6,75.6,75.6,15.0,7.0,12.0,1, - , - , - , - , - , - ,0.0,1626,1626,입치트,3225,3225, - , - , - ,Default,,,0,0,?,?,0,1217,7,0,?,?,?,0,?,?
0,5/6/26 23:56:33,21,깨비참,-,?,깨비참62,7.0,7.0,137,46,800,62.2,62.2,62.2,1.0,15.0,12.0,1, - , - , - , - , - , - ,0.0,134,134,깨비드릴조,16,16, - , - , - ,Default,,,0,0,?,?,0,2009,1,0,?,?,?,0,?,?
0,5/6/26 23:56:30,123,스라크,-,?,스라크96,10.0,10.0,769,78,1000,95.6,95.6,95.6,15.0,15.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,스라크,458,458,스라크,1701,1701,Default,,,0,0,?,?,0,666,7,0,?,?,?,0,?,?
0,5/6/26 23:56:28,68,괴력몬,-,?,괴력몬53,14.0,14.0,1133,107,1600,53.3,53.3,53.3,0.0,15.0,9.0,1, - , - , - , - , - , - ,0.0, - , - ,괴력몬,3,3,괴력몬,33,33,Default,,,0,0,?,?,0,1300,7,0,?,?,?,0,?,?
0,5/6/26 23:56:27,451,스콜피,-,?,스콜피60,14.0,14.0,346,65,1600,60.0,60.0,60.0,1.0,14.0,12.0,1, - , - , - , - , - , - ,0.0,182,182,드래피온,367,367,드래피온,156,156,Default,,,0,0,?,?,0,1579,7,0,?,?,?,0,?,?
0,5/6/26 23:56:25,776,폭거북스,-,?,폭거북89,20.0,20.0,1243,101,2500,88.9,88.9,88.9,12.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,폭거북스,1051,1051,폭거북스,55,55,Default,,,0,0,?,?,0,2454,1,0,?,?,?,0,?,?
0,5/6/26 23:56:24,134,샤미드,-,?,샤미드84,22.0,22.0,1932,179,3000,84.4,84.4,84.4,15.0,14.0,9.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,샤미드,3639,3639,Default,,,0,0,?,?,0,2037,1,0,?,?,?,0,?,?
0,5/6/26 23:56:22,850,태우지네,-,?,태우지60,4.0,4.0,96,38,400,60.0,60.0,60.0,0.0,12.0,15.0,1, - , - , - , - , - , - ,0.0,8,8,다태우지네,931,931,다태우지네,17,17,Default,,,0,0,?,?,0,2524,1,0,?,?,?,0,?,?
0,5/6/26 23:56:20,216,깜지곰,-,?,깜지곰27,8.0,8.0,259,58,800,26.7,26.7,26.7,10.0,1.0,1.0,1, - , - , - , - , - , - ,0.0,3731,3731,다투곰,3421,3421,다투곰,3289,3289,Default,,,0,0,?,?,0,1356,7,0,?,?,?,0,?,?
0,5/6/26 23:56:19,401,귀뚤뚜기,-,?,귀뚤뚜36,7.0,7.0,60,41,800,35.6,35.6,35.6,6.0,6.0,4.0,1, - , - , - , - , - , - ,0.0, - , - ,귀뚤톡크,1918,1918, - , - , - ,Default,,,0,0,?,?,0,2163,1,0,?,?,?,0,?,?
0,5/6/26 23:56:19,401,귀뚤뚜기,-,?,귀뚤뚜38,7.0,7.0,60,41,800,37.8,37.8,37.8,6.0,6.0,5.0,1, - , - , - , - , - , - ,0.0,2917,2917,귀뚤톡크,2407,2407, - , - , - ,Default,,,0,0,?,?,0,2163,1,0,?,?,?,0,?,?
0,5/6/26 23:56:17,161,꼬리선,-,?,꼬리선64,20.0,20.0,299,74,2500,64.4,64.4,64.4,2.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,87,87,다꼬리,25,25, - , - , - ,Default,,,0,0,?,?,0,2041,1,0,?,?,?,0,?,?
0,5/6/26 23:56:16,850,태우지네,-,?,태우지53,20.0,20.0,536,86,2500,53.3,53.3,53.3,8.0,8.0,8.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,다태우지네,1123,1123,Default,,,0,0,?,?,0,2524,1,0,?,?,?,0,?,?
0,5/6/26 23:56:14,243,라이코,-,?,라이코80,20.0,20.0,1918,132,2500,80.0,80.0,80.0,11.0,10.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,라이코,571,571,Default,,,0,0,?,?,0,1187,1,1,?,?,?,0,?,?
0,5/6/26 23:56:13,412,도롱충이 초목도롱,-,?,도롱충89,15.0,15.0,200,69,1900,88.9,88.9,88.9,13.0,13.0,14.0,1, - , - , - , - , - , - ,0.0,143,143,나메일,1414,1414, - , - , - ,Default,,,0,0,?,?,0,576,1,1,?,?,?,0,?,?
0,5/6/26 23:56:11,451,스콜피,-,?,스콜피89,8.0,8.0,223,49,800,88.9,88.9,88.9,15.0,13.0,12.0,1, - , - , - , - , - , - ,0.0,2878,2878,드래피온,2696,2696,드래피온,2110,2110,Default,,,0,0,?,?,0,1579,7,0,?,?,?,0,?,?
0,5/6/26 23:56:10,111,뿔카노,-,?,뿔카노51,11.0,11.0,458,89,1300,51.1,51.1,51.1,0.0,11.0,12.0,1, - , - , - , - , - , - ,0.0,2,2,뿔카노,67,67,거대코뿌리,340,340,Default,,,0,0,?,?,0,1083,7,0,?,?,?,0,?,?
0,5/6/26 23:56:06,734,영구스,-,?,영구스51,18.0,18.0,387,82,2200,51.1,51.1,51.1,1.0,10.0,12.0,1, - , - , - , - , - , - ,0.0,264,264,형사구스,728,728, - , - , - ,Default,,,0,0,?,?,0,2417,1,0,?,?,?,0,?,?
0,5/6/26 23:56:04,333,파비코,-,?,파비코73,8.0,8.0,178,53,800,73.3,73.3,73.3,15.0,3.0,15.0,1, - , - , - , - , - , - ,0.0,3534,3534,파비코리,3968,3968, - , - , - ,Default,,,0,0,?,?,0,2128,7,0,?,?,?,0,?,?
0,5/6/26 23:56:02,205,쏘콘,-,?,쏘콘64,25.0,25.0,1487,130,4000,64.4,64.4,64.4,0.0,15.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,쏘콘,16,16,쏘콘,1284,1284,Default,,,0,0,?,?,0,1306,7,0,?,?,?,0,?,?
0,5/6/26 23:56:01,335,쟝고,-,?,쟝고56,23.5,23.5,1500,121,3500,55.6,55.6,55.6,0.0,15.0,10.0,1, - , - , - , - , - , - ,0.0, - , - ,쟝고,1,1,쟝고,5,5,Default,,,0,0,?,?,0,2130,1,0,?,?,?,0,?,?
0,5/6/26 23:55:59,919,콩알뚜기,-,?,콩알뚜56,19.0,19.0,271,68,2500,55.6,55.6,55.6,4.0,10.0,11.0,1, - , - , - , - , - , - ,0.0,522,522,엑스레그,151,151,엑스레그,1391,1391,Default,,,0,0,?,?,0,2695,1,0,?,?,?,0,?,?
0,5/6/26 23:55:58,396,찌르꼬,-,?,찌르꼬67,20.0,20.0,363,79,2500,66.7,66.7,66.7,3.0,14.0,13.0,1, - , - , - , - , - , - ,0.0,30,30, - , - , - ,찌르호크,41,41,Default,,,0,0,?,?,0,1564,7,0,?,?,?,0,?,?
0,5/6/26 23:55:56,296,마크탕,-,?,마크탕67,7.0,7.0,142,65,800,66.7,66.7,66.7,5.0,13.0,12.0,1, - , - , - , - , - , - ,0.0,139,139,하리뭉,303,303,하리뭉,181,181,Default,,,0,0,?,?,0,1552,7,0,?,?,?,0,?,?
0,5/6/26 23:55:54,667,레오꼬,-,?,레오꼬49,24.0,24.0,860,109,3500,48.9,48.9,48.9,0.0,13.0,9.0,1, - , - , - , - , - , - ,0.0, - , - ,레오꼬,1938,1938,화염레오 ♂,187,187,Default,,,0,0,?,?,0,2360,1,0,?,?,?,0,?,?
0,5/6/26 23:55:52,10,캐터피,-,?,캐터피98,34.0,34.0,397,108,7000,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,3,3, - , - , - , - , - , - ,Default,,,0,0,?,?,0,2003,7,0,?,?,?,0,?,?
0,5/6/26 23:55:51,350,밀로틱,-,?,밀로틱78,15.0,15.0,1257,116,1900,77.8,77.8,77.8,14.0,11.0,10.0,1, - , - , - , - , - , - ,0.0, - , - ,밀로틱,3584,3584,밀로틱,3830,3830,Default,,,0,0,?,?,0,2141,7,0,?,?,?,0,?,?
0,5/6/26 23:55:49,650,도치마론,-,?,도치마40,8.0,8.0,208,59,800,40.0,40.0,40.0,1.0,7.0,10.0,1, - , - , - , - , - , - ,0.0,1256,1256,브리가론,145,145,브리가론,690,690,Default,,,0,0,?,?,0,2346,7,0,?,?,?,0,?,?
0,5/6/26 23:55:47,173,삐,-,?,삐96,20.0,20.0,380,90,2500,95.6,95.6,95.6,15.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,3107,3107,픽시,1888,1888,픽시,1928,1928,Default,,,0,0,?,?,0,2052,1,0,?,?,?,0,?,?
0,5/6/26 23:55:46,401,귀뚤뚜기,-,?,귀뚤뚜64,20.0,20.0,174,76,2500,64.4,64.4,64.4,1.0,14.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,귀뚤톡크,18,18, - , - , - ,Default,,,0,0,?,?,0,2163,1,0,?,?,?,0,?,?
0,5/6/26 23:55:44,511,야나프,-,?,야나프91,16.0,16.0,429,80,1900,91.1,91.1,91.1,15.0,12.0,14.0,1, - , - , - , - , - , - ,0.0,2461,2461,야나키,1570,1570,야나키,719,719,Default,,,0,0,?,?,0,2231,1,0,?,?,?,0,?,?
0,5/6/26 23:55:42,204,피콘,-,?,피콘98,8.0,8.0,249,57,800,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0,3371,3371,쏘콘,1567,1567,쏘콘,69,69,Default,,,0,0,?,?,0,1303,7,0,?,?,?,0,?,?
0,5/6/26 23:55:41,540,두르보,-,?,두르보58,4.0,4.0,87,36,400,57.8,57.8,57.8,1.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,272,272,모아머,14,14,모아머,129,129,Default,,,0,0,?,?,0,2260,1,0,?,?,?,0,?,?
0,5/6/26 23:55:39,819,탐리스,-,?,탐리스93,23.0,23.0,612,119,3500,93.3,93.3,93.3,15.0,13.0,14.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,요씽리스,1423,1423,Default,,,0,0,?,?,0,2494,1,0,?,?,?,0,?,?
0,5/6/26 23:55:38,824,두루지벌레,-,?,두루지89,20.0,20.0,199,62,2500,88.9,88.9,88.9,15.0,13.0,12.0,1, - , - , - , - , - , - ,0.0,28,28,이올브,3410,3410,이올브,45,45,Default,,,0,0,?,?,0,2499,1,0,?,?,?,0,?,?
0,5/6/26 23:55:36,557,돌살이,-,?,돌살이60,15.0,15.0,463,77,1900,60.0,60.0,60.0,1.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,75,75,암팰리스,798,798,암팰리스,86,86,Default,,,0,0,?,?,0,2274,7,0,?,?,?,0,?,?
0,5/6/26 23:55:34,850,태우지네,-,?,태우지96,4.0,4.0,109,38,400,95.6,95.6,95.6,15.0,15.0,13.0,1, - , - , - , - , - , - ,0.0,2536,2536,다태우지네,1048,1048,다태우지네,3168,3168,Default,,,0,0,?,?,0,2524,1,0,?,?,?,0,?,?
0,5/6/26 23:55:33,73,독파리,-,?,!독파리100,16.0,16.0,1107,109,1900,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,독파리,2358,2358,독파리,1288,1288,Default,,,0,0,?,?,0,2020,7,0,?,?,?,0,?,?
0,5/6/26 23:55:29,529,두더류,-,?,두더류53,13.0,13.0,458,80,1600,53.3,53.3,53.3,9.0,3.0,12.0,1, - , - , - , - , - , - ,0.0,2271,2271,두더류,2293,2293,몰드류,3592,3592,Default,,,0,0,?,?,0,2249,7,0,?,?,?,0,?,?
0,5/6/26 23:55:28,132,메타몽,-,?,메타몽53,6.0,6.0,123,45,600,53.3,53.3,53.3,12.0,5.0,7.0,1, - , - , - , - , - , - ,0.0,3699,3699, - , - , - , - , - , - ,Default,,,0,0,?,?,0,2035,1,0,?,?,?,0,?,?
0,5/6/26 23:55:26,374,메탕,-,?,메탕84,20.0,20.0,529,80,2500,84.4,84.4,84.4,10.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,메탕구,1592,1592,메타그로스,544,544,Default,,,0,0,?,?,0,1226,7,0,?,?,?,0,?,?
0,5/6/26 23:55:25,551,깜눈크,-,?,깜눈크96,20.0,20.0,586,90,2500,95.6,95.6,95.6,14.0,15.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,악비르,340,340,악비아르,2690,2690,Default,,,0,0,?,?,0,2270,1,0,?,?,?,0,?,?
0,5/6/26 23:55:23,25,피카츄,-,?,피카츄58,13.0,13.0,302,58,1600,57.8,57.8,57.8,0.0,15.0,11.0,1, - , - , - , - , - , - ,0.0,7,7,라이츄,39,39,라이츄,1098,1098,Default,,,0,0,?,?,0,1242,1,1,?,?,?,0,?,?
0,5/6/26 23:55:21,96,슬리프,-,?,슬리프69,18.0,18.0,477,95,2200,68.9,68.9,68.9,5.0,13.0,13.0,1, - , - , - , - , - , - ,0.0,1117,1117,슬리퍼,218,218, - , - , - ,Default,,,0,0,?,?,0,655,7,0,?,?,?,0,?,?
0,5/6/26 23:55:19,198,니로우,-,?,니로우71,19.0,19.0,791,98,2500,71.1,71.1,71.1,4.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,니로우,101,101,돈크로우,82,82,Default,,,0,0,?,?,0,1098,7,0,?,?,?,0,?,?
0,5/6/26 23:55:17,529,두더류,-,?,두더류20,3.0,3.0,86,33,400,20.0,20.0,20.0,1.0,6.0,2.0,1, - , - , - , - , - , - ,0.0,738,738,몰드류,661,661,몰드류,1199,1199,Default,,,0,0,?,?,0,2249,7,0,?,?,?,0,?,?
0,5/6/26 23:55:15,704,미끄메라,-,?,미끄메80,3.0,3.0,67,30,400,80.0,80.0,80.0,8.0,13.0,15.0,1, - , - , - , - , - , - ,0.0,935,935,미끄래곤,134,134,미끄래곤,1477,1477,Default,,,0,0,?,?,0,2391,1,0,?,?,?,0,?,?
0,5/6/26 23:55:12,588,딱정곤,-,?,딱정곤67,8.0,8.0,241,56,800,66.7,66.7,66.7,1.0,15.0,14.0,1, - , - , - , - , - , - ,0.0,314,314,슈바르고,332,332,슈바르고,1,1,Default,,,0,0,?,?,0,2299,7,0,?,?,?,0,?,?
0,5/6/26 23:55:10,870,대여르,-,?,대여르87,20.0,20.0,1319,103,2500,86.7,86.7,86.7,13.0,15.0,11.0,1, - , - , - , - , - , - ,0.0, - , - ,대여르,1827,1827,대여르,934,934,Default,,,0,0,?,?,0,2536,1,0,?,?,?,0,?,?
0,5/6/26 23:55:08,149,망나뇽,-,?,망나뇽89,15.0,15.0,1600,115,1900,88.9,88.9,88.9,12.0,13.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,망나뇽,2687,2687,Default,,,0,0,?,?,0,627,7,0,?,?,?,0,?,?
0,5/6/26 23:55:07,147,미뇽,-,?,미뇽84,20.0,20.0,559,77,2500,84.4,84.4,84.4,15.0,15.0,8.0,1, - , - , - , - , - , - ,0.0, - , - ,신뇽,3026,3026,망나뇽,3384,3384,Default,,,0,0,?,?,0,621,7,0,?,?,?,0,?,?
0,5/6/26 23:55:03,408,두개도스,-,?,두개도69,10.0,10.0,495,72,1000,68.9,68.9,68.9,15.0,12.0,4.0,1, - , - , - , - , - , - ,0.0,1218,1218,램펄드,715,715,램펄드,1333,1333,Default,,,0,0,?,?,0,2167,7,0,?,?,?,0,?,?
0,5/6/26 23:55:00,613,코고미,-,?,코고미87,15.0,15.0,444,82,1900,86.7,86.7,86.7,14.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,2868,2868,툰베어,1198,1198,툰베어,2922,2922,Default,,,0,0,?,?,0,1996,1,0,?,?,?,0,?,?
0,5/6/26 23:54:59,965,부르롱,-,?,부르롱98,20.0,20.0,647,85,2500,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,부르르룸,2556,2556,Default,,,0,0,?,?,0,2738,1,0,?,?,?,0,?,?
0,5/6/26 23:54:57,4,파이리,-,?,파이리56,7.0,7.0,167,45,800,55.6,55.6,55.6,2.0,10.0,13.0,1, - , - , - , - , - , - ,0.0,705,705,리자몽,74,74,리자몽,252,252,Default,,,0,0,?,?,0,590,7,0,?,?,?,0,?,?
0,5/6/26 23:54:55,138,암나이트,-,?,암나이80,8.0,8.0,331,46,800,80.0,80.0,80.0,8.0,14.0,14.0,1, - , - , - , - , - , - ,0.0,2192,2192,암스타,268,268,암스타,633,633,Default,,,0,0,?,?,0,1202,7,0,?,?,?,0,?,?
0,5/6/26 23:54:52,143,잠만보,-,?,잠만보87,25.0,25.0,2272,229,4000,86.7,86.7,86.7,15.0,11.0,13.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,잠만보,1838,1838,Default,,,0,0,?,?,0,618,7,0,?,?,?,0,?,?
0,5/6/26 23:54:51,529,두더류,-,?,두더류64,25.0,25.0,894,112,4000,64.4,64.4,64.4,1.0,14.0,14.0,1, - , - , - , - , - , - ,0.0, - , - ,두더류,589,589,몰드류,17,17,Default,,,0,0,?,?,0,2249,7,0,?,?,?,0,?,?
0,5/6/26 23:54:49,704,미끄메라,-,?,미끄메64,13.0,13.0,339,63,1600,64.4,64.4,64.4,14.0,11.0,4.0,1, - , - , - , - , - , - ,0.0,3394,3394,미끄래곤,2130,2130,미끄래곤,3886,3886,Default,,,0,0,?,?,0,2391,1,0,?,?,?,0,?,?
0,5/6/26 23:54:47,352,켈리몬,-,?,켈리몬60,23.0,23.0,1268,100,3500,60.0,60.0,60.0,13.0,12.0,2.0,1, - , - , - , - , - , - ,0.0, - , - ,켈리몬,3561,3561, - , - , - ,Default,,,0,0,?,?,0,2142,1,0,?,?,?,0,?,?
0,5/6/26 23:54:46,4,파이리,-,?,파이리96,15.0,15.0,417,67,1900,95.6,95.6,95.6,15.0,15.0,13.0,1, - , - , - , - , - , - ,0.0,984,984,리자드,2435,2435,리자몽,2111,2111,Default,,,0,0,?,?,0,590,7,0,?,?,?,0,?,?
0,5/6/26 23:54:44,355,해골몽,-,?,해골몽60,22.0,22.0,399,53,3000,60.0,60.0,60.0,13.0,13.0,1.0,1, - , - , - , - , - , - ,0.0,3285,3285,미라몽,3509,3509,야느와르몽,2418,2418,Default,,,0,0,?,?,0,1005,7,0,?,?,?,0,?,?
0,5/6/26 23:54:43,183,마릴,-,?,마릴33,21.0,21.0,209,110,3000,33.3,33.3,33.3,6.0,1.0,8.0,1, - , - , - , - , - , - ,0.0,3075,3075,마릴리,1942,1942, - , - , - ,Default,,,0,0,?,?,0,2058,1,0,?,?,?,0,?,?
0,5/6/26 23:54:41,570,조로아,-,?,조로아60,6.0,6.0,174,42,600,60.0,60.0,60.0,2.0,12.0,13.0,1, - , - , - , - , - , - ,0.0,22,22,조로아크,331,331,조로아크,52,52,Default,,,0,0,?,?,0,2285,1,0,?,?,?,0,?,?
0,5/6/26 23:54:39,3,이상해꽃,-,?,이상해58,24.0,24.0,1725,132,3500,57.8,57.8,57.8,2.0,12.0,12.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - ,이상해꽃,38,38,Default,,,0,0,?,?,0,587,7,0,?,?,?,0,?,?
0,5/6/26 23:54:38,184,마릴리,-,?,마릴리60,44.5,44.5,1470,193,12000,60.0,60.0,60.0,0.0,14.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,마릴리,5,5, - , - , - ,Default,,,0,0,?,?,0,2059,1,0,?,?,?,0,?,?
0,5/6/26 23:54:36,877,모르페코 배부른,-,?,모르페78,20.0,20.0,1066,97,2500,77.8,77.8,77.8,11.0,12.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,모르페코 배부른,1038,1038, - , - , - ,Default,,,0,0,?,?,0,1676,1,1,?,?,?,0,?,?
0,5/6/26 23:54:34,130,갸라도스,-,?,갸라도98,15.0,15.0,1449,119,1900,97.8,97.8,97.8,15.0,14.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,갸라도스,525,525,갸라도스,2936,2936,Default,,,0,0,?,?,0,672,7,0,?,?,?,0,?,?
0,5/6/26 23:54:32,813,염버니,-,?,염버니67,18.0,18.0,519,85,2200,66.7,66.7,66.7,13.0,4.0,13.0,1, - , - , - , - , - , - ,0.0, - , - ,에이스번,2210,2210,에이스번,2453,2453,Default,,,0,0,?,?,0,2488,1,0,?,?,?,0,?,?
0,5/6/26 23:54:30,132,메타몽,-,?,메타몽96,3.0,3.0,61,32,400,95.6,95.6,95.6,15.0,13.0,15.0,1, - , - , - , - , - , - ,0.0,2595,2595, - , - , - , - , - , - ,Default,,,0,0,?,?,0,2035,1,0,?,?,?,0,?,?
0,5/6/26 23:54:28,813,염버니,-,?,염버니89,20.0,20.0,610,90,2500,88.9,88.9,88.9,15.0,10.0,15.0,1, - , - , - , - , - , - ,0.0, - , - ,래비풋,2967,2967,에이스번,3570,3570,Default,,,0,0,?,?,0,2488,1,0,?,?,?,0,?,?
0,5/6/26 23:54:27,609,샹델라,-,?,!샹델라100,39.0,39.0,3222,133,10000,100.0,100.0,100.0,15.0,15.0,15.0,1, - , - , - , - , - , - ,0.0, - , - , - , - , - , - , - , - ,Default,,,0,0,?,?,0,2316,7,0,?,?,?,0,?,?
0,5/6/26 23:54:25,129,잉어킹,-,?,잉어킹58,8.0,8.0,40,36,800,57.8,57.8,57.8,0.0,14.0,12.0,1, - , - , - , - , - , - ,0.0, - , - ,갸라도스,53,53,갸라도스,70,70,Default,,,0,0,?,?,0,669,7,0,?,?,?,0,?,?
